"Distance quakes/tectonic_plates","Distance uniform_law/tectonic_plates"
164079.11779748,1566638.27350349
51065.0002731498,2604218.48203209
195042.89627978,895144.017315404
128252.936675042,2008872.20440832
100545.544753046,1744349.3482241
68181.2490952437,487147.529325108
70139.128668273,2160199.4900131
22716.2689016958,457077.13425009
35449.9713485187,2117888.4132339
11565.2058178705,93967.060294698
179232.104295376,1457948.09290899
533570.827581373,999930.854666281
91669.5916523056,814313.451261533
243017.762695355,1596978.33996241
255263.851214608,2985066.63371817
51540.2747272612,559938.632363881
50783.5711372967,195893.546840294
37826.8017069045,121032.693086321
9995.24602286547,1696745.78775827
45988.1353428095,2801418.94573656
26047.8230677395,1697470.58683127
42550.0407864052,198799.033517328
48808.4015248155,1146434.86163774
30528.4922878618,110408.645521999
41159.5360058063,712883.215196896
44192.8235272332,702210.733524271
139841.853881715,2167413.28056682
50681.8596946123,47401.4586973307
99805.3548428359,676165.471831343
12008.8182373848,1649278.56100534
67706.4956005815,1035384.86262792
64323.9036362567,522486.188913372
25288.5158279416,1144979.91354267
22975.9327151686,999493.62298938
4451.75796590687,2414855.58662672
55531.5830729416,666376.478201153
242814.899552144,182680.908832419
32003.9360104701,902261.570754463
309302.380796721,1022389.34749252
40559.9836279814,2636569.00567475
47428.2026315549,471676.617510989
114067.671865371,504094.742571315
79900.1072338906,706273.064530659
20638.6806617254,496996.021893307
13310.3586441435,121393.731218697
33071.7918425501,991618.724260579
22373.6574496369,303756.689156689
111878.172497294,90625.8790479094
32199.8976239047,1329506.89975786
118770.859143041,2033648.01050655
101302.486002573,925191.093269876
33910.5534138889,427569.862474404
39141.9306940055,524770.910358616
43082.9822539827,1677561.34872155
19622.2872058453,1973120.78514526
14994.6138497889,209015.33091701
8186.4395342959,53916.0291449173
82121.0732793894,628580.080923103
133700.507273999,48343.7735688044
121901.60478762,677649.140485384
65102.0093569037,874515.893347341
19290.1290846833,881820.300213334
43364.5640399243,350876.31348439
74406.6866859174,884280.514936492
35825.7589669099,1966089.10079435
48186.0874777553,880927.661501557
46804.9110628021,617814.740088129
11578.6340120224,76167.9556027419
28979.246492505,2927796.67841282
160443.859268823,788895.243397592
58361.196905538,821844.746061753
22414.6061350938,1310906.88972359
2088.55558668195,535443.678460725
29457.8076307773,102387.575224418
174181.431897475,308314.384194719
1021036.85862152,2555422.99406759
142167.825263185,361410.705755017
34066.4473978561,1585665.68436992
47658.1512494881,841977.219069446
23244.2715059008,1910241.5875773
16204.1354700568,2509189.24423047
37099.9115387706,611333.979802315
34848.9438033938,791370.658122834
58033.0940974226,1322336.74898359
36311.9711781356,1173260.23876441
37681.4867933785,452023.147805405
4974.77871384246,1124441.40007416
19753.6010276194,1106070.86277486
31012.294537842,422969.666055315
152835.638410523,728525.539019835
128641.838841889,2582044.56103072
108820.310904838,771269.98959513
70514.9674768562,536931.741046523
97799.1368381661,323659.140849073
35541.4496296771,2628974.19215369
13113.3968950241,1776240.99946456
123741.658339429,226804.257236743
115879.727255114,506810.569798829
35811.0302085091,401908.315002928
24459.6506808327,2695213.80248292
31882.1877772422,1234613.51273734
120917.572494581,1906208.17065208
74095.0745259348,763399.253855009
75400.7585984076,1325346.56689117
24755.6974153561,888091.805638027
57970.5446206259,1924151.53685138
35079.2503933005,24499.9700936504
336596.583137485,1926357.67756936
130601.831266529,1321632.76242155
340229.318549015,512408.703213642
278034.92087922,771531.762606692
33376.5660408417,719868.217186922
87634.2994767608,456237.645767594
21043.1842546038,24070.0947923453
24497.1312513699,762544.901820408
129382.440646508,2631387.12771757
40240.4187406856,1963786.55847181
712.164730163558,336299.2371543
141199.644654959,2077409.49811844
34446.3210855201,3005408.09325577
34484.2799176002,1503988.5203351
15411.9238763086,178690.783754309
64272.6394990561,1051680.7069543
835558.773411072,103551.050930759
116796.966255085,3331480.68132548
16626.1290804575,1529308.77728823
21356.5510170815,779298.356728713
35439.2981078664,1655851.17641693
855222.589764845,420268.38667976
95138.7598669371,2176678.6452324
21271.1081339669,1773847.28898237
162626.749649768,1720667.90133051
327475.639497693,2220230.32373426
113682.713701092,1081497.3374621
79823.4783668432,1807526.82634372
113479.842565588,20394.4808460331
124382.367696496,107486.952237995
76933.3041669652,641284.130580073
65197.1313187127,461612.579539944
79427.52911153,1721237.91724275
82040.4461288735,72436.321439873
176833.326294612,2704883.50985496
79730.2271742324,1134629.21912848
104598.180577215,1416312.37903268
84133.0983184615,360713.139034519
84865.5691160282,1743399.56807861
273537.218821983,548434.903484652
99262.0982958698,1863331.72971574
517007.791840296,2282454.02475174
4098.31320894376,543862.351224415
116485.320712492,1993985.94306747
155831.586103285,1510592.37715972
13896.8158007093,2191336.91182247
294806.476206501,1808424.11961007
118330.115171184,1710314.24505243
128295.049473209,371324.990048422
27987.9028485492,275709.74970649
110826.044876026,2584583.75056591
4976.89524028095,178295.122330152
120098.41755379,204084.305050359
362335.215197517,1791663.17890052
38939.4741183237,2416508.25886982
28318.5070145861,2366760.39133925
42197.8301310165,2297638.90282293
95291.4900955408,1606587.40923617
24425.6289346811,398979.697550753
73114.8983866878,225232.257528138
69424.6821419245,1166907.4103279
30664.146317586,20025.0945035447
35319.707360079,1000757.38989381
37129.9147230077,660001.417546763
23060.9788611863,952681.237261842
26272.0243988704,1360190.02454717
85743.8389429248,1720292.23928708
36944.2269360124,866607.957628595
29581.4907162814,2253348.73780717
83232.1502481919,2197500.16883728
22031.333619323,127409.209455475
17455.8308349434,1182879.84692659
25924.9398751341,1684630.00456549
230069.229509494,1212474.75804348
67610.4568099241,269795.929684752
70236.0900656511,2460154.5056238
59292.8682213043,496740.664745394
237564.598890896,522859.618152201
18437.682962995,799179.999716683
13720.8764943607,526285.309017994
123192.552364986,646270.206285418
65963.5090226129,37283.069361901
27400.1684188434,948018.48726723
49722.7979018362,1357049.61145088
55933.090273857,51529.1993504139
47070.3466684492,466616.744596534
52456.6421245851,16854.1618630937
175562.462359682,375559.034608662
41029.4664316363,731243.014400095
10559.472621481,2651944.21698307
35314.3317768703,776659.67238617
44915.2134853099,3633670.59457686
22497.4431719676,413625.827346944
12562.5502527394,1210015.82226697
68285.454661074,917986.469039539
53070.8016305831,3064228.55774188
16053.453889473,2066749.22862605
60207.6838740794,224912.544437691
96831.1377301529,1348229.72728163
63172.4097316414,2029574.89309741
60300.8982815922,792126.083215847
31869.9119342456,11612.5194683015
40872.0833013024,2109254.05857222
30114.8980256871,2172475.15681056
153499.298368773,985219.18482455
39317.1634615524,2869983.26645151
281246.447135456,301497.689354405
211494.084090519,915375.120689739
106229.250401701,364734.091783418
75392.0339923389,2466836.57087106
45285.5567901475,1605583.45621029
24521.2059144517,139554.362658431
350.499518024491,2281372.16380792
45348.9083678664,1150980.71061798
130599.615328671,993335.131428404
236982.035397604,800263.839225432
57100.7319672295,2709496.88288928
134351.302174496,79464.8733236497
138821.018359148,2148355.66804213
138979.326903953,800224.692301881
51459.3108897056,2336230.75278578
27176.6724797214,504433.221432214
71230.594147245,337863.217167712
62561.5366337177,419536.908488449
249066.659080851,166266.620411119
1167321.20288279,2414460.10232963
132167.124424641,379075.6642562
78374.1205935358,1546258.01859091
205330.002009699,2380698.34192406
1118140.10868475,1604042.40329262
143078.328180337,2004514.57224667
63737.696122366,1349186.19589538
61393.6034908374,1296724.7614718
142562.556575573,154897.442697359
37186.2867213569,331375.923664575
166527.616617653,3170609.65125616
337776.093009629,387482.643555131
67689.5225943226,314762.382971127
33121.8073429417,1102297.49715532
143767.846952704,1572072.44725963
145541.288688553,1603444.81874288
148297.770068007,215867.167907011
70789.1654096178,1911969.46550114
47662.8869009121,1525629.88679327
45754.8636854202,2502187.15430322
85377.4551884532,645167.424473699
68290.6009911549,63611.1000482959
609798.675101873,1250845.75817597
609669.096107546,2199610.12869598
24798.215852695,397665.123449208
64291.2864616173,302501.897160353
269571.3089625,2186499.81254668
150633.843681611,2038562.55798371
709168.46020791,593279.19083183
52308.2964329281,2596700.71677116
23418.204490342,300247.152737366
95229.6645684028,72306.5144669765
94098.6761154971,1648685.47224584
77029.5154073628,10522.3985481741
94607.9743411462,403091.791794446
30322.5467782356,2460762.73395477
18383.3617108684,197017.170698898
116389.54812645,792926.32226482
36411.1484761199,299041.564710894
2873.61201744128,1511982.58472557
14836.4735883163,620576.272752118
98322.6911953469,2253975.21652007
270309.907091967,2732613.63936208
42114.7485615221,147371.704037958
60036.9556212957,524914.071979608
43625.0647491832,1239922.3625249
48489.2451644543,2085774.74524687
49411.9332840799,1152440.95141572
61823.7165194821,1767233.99339413
53904.069594454,184441.385632481
99557.2788883744,37469.9764064503
280004.923546796,441942.689709433
14021.8397213566,1716348.71283699
265021.97257782,172284.149421105
71893.7508230122,258756.60816809
319285.899887509,17867.2404967699
84303.0590879235,623915.221447708
7799.16420580214,887336.759200805
6855.92667173298,1712246.75982293
52642.3799056201,1302303.20987175
739080.888739046,1828673.78533715
27240.9356207297,290953.926502662
32833.6736374288,943091.902666316
283543.316372137,117873.105396941
79979.9005894619,345974.57191595
78978.2884130359,689101.294647839
101714.960032625,2567459.23570654
99013.4877832647,110818.719467071
58787.850932686,629166.504679763
33740.6287489825,472036.278654153
16951.3922095929,3115853.35621924
236653.008704063,2257949.47601024
31432.037881798,522420.469218912
98506.1519096204,1195846.33731659
64164.3324087879,167553.504251479
31184.5698666183,3202526.28694762
113438.980928794,2712026.69266434
2446.30676723341,1238388.57910671
140503.163190937,96218.363883015
51163.6536114721,121691.078062846
41145.2534799767,1370463.3089385
57268.3627513746,179389.467312718
54478.639666081,273515.659478543
68204.1194740313,68136.0258885521
23733.6466229982,443007.952977377
129799.716492863,1177578.39158671
45215.3109835756,8167.47252977411
73213.2116708099,1585088.0775238
75928.3497787044,896294.766460927
86156.6222946326,148421.133087058
23282.9143906638,43380.6084789575
87803.5667758091,1022402.62295446
89245.1068304119,526072.102246269
15693.4004314965,337387.539588108
41318.7397497236,713157.876140599
92344.4753854767,242669.734982263
14162.1447680757,1191984.72354182
75632.8907694822,433202.978938124
36888.8916009342,590432.894399991
11412.5141859934,668835.232403752
95237.798899936,1003492.99331232
54861.1386094684,1716657.46092698
100978.206230969,3035963.77136036
225473.927636885,2555084.25813096
28140.3358642588,246355.312378666
83748.9323676199,1234299.64565534
36136.2541082099,3445887.88274196
87474.6399953323,98095.0945834906
84193.3269848031,1647659.02759986
79385.9903039482,578274.915520802
98134.9201965647,65677.1058563849
134697.574583631,314373.972370826
81374.9013133951,276429.736551532
63507.3768264972,305762.608111427
58894.1799200249,267191.90863704
64878.5222837526,677964.80539067
47093.3337525145,1413215.30539331
51943.3747375874,641779.840147722
36469.0495278895,1166538.96280414
78497.4141348709,248502.22949515
41072.0703366104,1428669.91266593
52543.3892721612,1217644.24227166
57601.4191160849,704256.164090323
87189.7742528362,71082.1821665775
64843.3806928818,1298248.52264405
135461.025222304,49084.7359333043
136968.035522592,535246.700430377
81164.7630510523,250542.302317061
26010.9037276246,141015.411381429
70711.8338963921,691159.127918315
65568.9394151573,1497506.46639057
58917.6122929132,1863501.37929847
28012.9552394903,27680.4566898698
102828.41174008,1799604.38416678
8182.94650247361,148286.304362558
53728.4999505113,2656670.20684599
50969.9739892409,1181907.13175784
43207.5770192564,522797.276533742
162204.8491706,86118.6613800835
9991.86987897052,133711.965698918
319714.683102199,1846396.00904115
26723.8729941785,369028.136826838
17772.369946689,170379.99549789
26433.1369092058,1606100.64320548
74093.4740216089,1218584.19233391
9988.70989570647,1970609.9392006
35339.0047437465,1120059.84888781
17075.709902935,1047695.14822872
714532.324672368,1078357.08566873
21398.1990906809,929782.891273754
19224.4282664854,629943.841640852
141620.508184512,214780.756986186
90103.447516471,774987.591075528
282640.261552988,1420475.74546341
94777.887972483,1866574.20130184
55985.5137516324,267030.994676723
66776.2980424397,389117.539929944
87731.5956819038,1036399.22196806
77896.6918749102,775325.459358434
47603.9437501726,418203.125781354
495130.864671311,319584.217146025
26813.5419847545,842107.213198783
94552.4676644285,2142693.62155263
103605.276493831,463893.483309858
106466.504380145,96520.9752618273
150852.639855408,366908.549306255
89332.1249109873,223399.180183434
75932.2351700795,645302.745449937
68924.769005968,1411294.52375891
186371.170383085,910380.288649072
73839.8908201365,1446892.4736439
72580.9986998525,2589684.32888768
38381.0900238209,81989.5397092927
78936.0768369225,2538589.48593608
141811.517722342,535227.069584931
76443.6231108175,908459.459652045
11564.0784848273,1466996.44787076
